epoch,step,test_loss,train_loss,training_total_time,val_loss
39,39,,0.11789025366306305,,
40,40,,,,0.1035897508263588
40,40,,0.11706528067588806,,
41,41,,,,0.10298573225736618
41,41,,0.1168501004576683,,
42,42,,,,0.10237573832273483
42,42,,0.1158163771033287,,
43,43,,,,0.10174952447414398
43,43,,0.11530769616365433,,
44,44,,,,0.10111024975776672
44,44,,0.11440376937389374,,
45,45,,,,0.10045669227838516
45,45,,0.11396533250808716,,
46,46,,,,0.09978901594877243
46,46,,0.11288544535636902,,
47,47,,,,0.09910479933023453
47,47,,0.11228195577859879,,
48,48,,,,0.09840676933526993
48,48,,0.1115657240152359,,
49,49,,,,0.09768836200237274
49,49,,0.11068670451641083,,
50,50,,,,0.09694714844226837
50,50,,0.10969492793083191,,
51,51,,,,0.09618184715509415
51,51,,0.1090041920542717,,
52,52,,,,0.09539419412612915
52,52,,0.10784737765789032,,
53,53,,,,0.09459616988897324
53,53,,0.10734980553388596,,
54,54,,,,0.09379409998655319
54,54,,0.1061907634139061,,
55,55,,,,0.09300117939710617
55,55,,0.10544715076684952,,
56,56,,,,0.09223227202892303
56,56,,0.10442759841680527,,
57,57,,,,0.09149434417486191
57,57,,0.10332775115966797,,
58,58,,,,0.090784452855587
58,58,,0.10251390188932419,,
59,59,,,,0.09009925276041031
59,59,,0.10177349299192429,,
60,60,,,,0.08944583684206009
60,60,,0.100652776658535,,
61,61,,,,0.08881253749132156
61,61,,0.09984567761421204,,
62,62,,,,0.08819924294948578
62,62,,0.09907126426696777,,
63,63,,,,0.08760540187358856
63,63,,0.0978078842163086,,
64,64,,,,0.08702411502599716
64,64,,0.09686826169490814,,
65,65,,,,0.0864512175321579
65,65,,0.09641878306865692,,
66,66,,,,0.08586925268173218
66,66,,0.09532812982797623,,
67,67,,,,0.08527802675962448
67,67,,0.09444481134414673,,
68,68,,,,0.08466397225856781
68,68,,0.09370006620883942,,
69,69,,,,0.08403468877077103
69,69,,0.09282675385475159,,
70,70,,,,0.08339141309261322
70,70,,0.09193191677331924,,
71,71,,,,0.0827370136976242
71,71,,0.0911470502614975,,
72,72,,,,0.08208372443914413
72,72,,0.0901913195848465,,
73,73,,,,0.0814349502325058
73,73,,0.08967284858226776,,
74,74,,,,0.08079034090042114
74,74,,0.08873322606086731,,
75,75,,,,0.08014800399541855
75,75,,0.08800309896469116,,
76,76,,,,0.07950802147388458
76,76,,0.08723811060190201,,
77,77,,,,0.07887688279151917
77,77,,0.08675406873226166,,
78,78,,,,0.07826394587755203
78,78,,0.08599231392145157,,
79,79,,,,0.07766866683959961
79,79,,0.0853985920548439,,
80,80,,,,0.07710304111242294
80,80,,0.0843948945403099,,
81,81,,,,0.07654073089361191
81,81,,0.08406700938940048,,
82,82,,,,0.07597740739583969
82,82,,0.0831560492515564,,
83,83,,,,0.07542387396097183
83,83,,0.08254161477088928,,
84,84,,,,0.07488296926021576
84,84,,0.08181105554103851,,
85,85,,,,0.0743449255824089
85,85,,0.08118604868650436,,
86,86,,,,0.07381147146224976
86,86,,0.08073113113641739,,
87,87,,,,0.07326655834913254
87,87,,0.07963147014379501,,
88,88,,,,0.07270709425210953
88,88,,0.07926833629608154,,
89,89,,,,0.0721205323934555
89,89,,0.07844247668981552,,
90,90,,,,0.07150408625602722
90,90,,0.07766696810722351,,
91,91,,,,0.07085752487182617
91,91,,0.077000193297863,,
92,92,,,,0.07018920034170151
92,92,,0.07636354863643646,,
93,93,,,,0.06948915123939514
93,93,,0.07562680542469025,,
94,94,,,,0.06874748319387436
94,94,,0.07488928735256195,,
95,95,,,,0.06797623634338379
95,95,,0.07418999075889587,,
96,96,,,,0.06716983020305634
96,96,,0.07331429421901703,,
97,97,,,,0.06632386147975922
97,97,,0.07224991917610168,,
98,98,,,,0.06545063108205795
98,98,,0.07145115733146667,,
99,99,,,,0.0645519495010376
99,99,,0.07061817497015,,
100,100,,,,0.06363498419523239
100,100,,0.07000946998596191,,
101,101,,,,0.06270337104797363
101,101,,0.06873257458209991,,
102,102,,,,0.061773765832185745
102,102,,0.06830538809299469,,
103,103,,,,0.06084383651614189
103,103,,0.06705252826213837,,
104,104,,,,0.05991901457309723
104,104,,0.06599631160497665,,
105,105,,,,0.058999840170145035
105,105,,0.06477859616279602,,
106,106,,,,0.0580827035009861
106,106,,0.06388325244188309,,
107,107,,,,0.05719203129410744
107,107,,0.06300432235002518,,
108,108,,,,0.05630261451005936
108,108,,0.061924826353788376,,
109,109,,,,0.05543249472975731
109,109,,0.0609259232878685,,
110,110,,,,0.054542142897844315
110,110,,0.05994396656751633,,
111,111,,,,0.053639672696590424
111,111,,0.05890785902738571,,
112,112,,,,0.052759792655706406
112,112,,0.058042626827955246,,
113,113,,,,0.05188939720392227
113,113,,0.05663972720503807,,
114,114,,,,0.05100160464644432
114,114,,0.055906835943460464,,
115,115,,,,0.05011775717139244
115,115,,0.05462571606040001,,
116,116,,,,0.049277957528829575
116,116,,0.05370202288031578,,
117,117,,,,0.04841900244355202
117,117,,0.052386295050382614,,
118,118,,,,0.04751289263367653
118,118,,0.051390908658504486,,
119,119,,,,0.04660625383257866
119,119,,0.05065491795539856,,
120,120,,,,0.045689042657613754
120,120,,0.0495043508708477,,
121,121,,,,0.04478272795677185
121,121,,0.04828064143657684,,
122,122,,,,0.04402927681803703
122,122,,0.04722355306148529,,
123,123,,,,0.043278854340314865
123,123,,0.04615440219640732,,
124,124,,,,0.042494289577007294
124,124,,0.04511239007115364,,
125,125,,,,0.041690606623888016
125,125,,0.044392380863428116,,
126,126,,,,0.040977999567985535
126,126,,0.04342055320739746,,
127,127,,,,0.040296923369169235
127,127,,0.0424790121614933,,
128,128,,,,0.03974759951233864
128,128,,0.04156861454248428,,
129,129,,,,0.03921123594045639
129,129,,0.04034888744354248,,
130,130,,,,0.03871854022145271
130,130,,0.039776600897312164,,
131,131,,,,0.03819470480084419
131,131,,0.038835883140563965,,
132,132,,,,0.03758266940712929
132,132,,0.038000017404556274,,
133,133,,,,0.03698619455099106
133,133,,0.03701286390423775,,
134,134,,,,0.03642767295241356
134,134,,0.036236315965652466,,
135,135,,,,0.036075446754693985
135,135,,0.03530237823724747,,
136,136,,,,0.035609424114227295
136,136,,0.0345974862575531,,
137,137,,,,0.03507997840642929
137,137,,0.03407341241836548,,
138,138,,,,0.03447932004928589
138,138,,0.03325130045413971,,
139,139,,,,0.03393852338194847
139,139,,0.03253154829144478,,
140,140,,,,0.0336323007941246
140,140,,0.03186432272195816,,
141,141,,,,0.03324330598115921
141,141,,0.031048238277435303,,
142,142,,,,0.03275567293167114
142,142,,0.030292514711618423,,
143,143,,,,0.03236306458711624
143,143,,0.02987012267112732,,
144,144,,,,0.03197386860847473
144,144,,0.029415182769298553,,
145,145,,,,0.031462766230106354
145,145,,0.028721023350954056,,
146,146,,,,0.03118586353957653
146,146,,0.027989398688077927,,
147,147,,,,0.030886637046933174
147,147,,0.027391599491238594,,
148,148,,,,0.030354226008057594
148,148,,0.027065793052315712,,
149,149,,,,0.029969213530421257
149,149,,0.026590902358293533,,
150,150,,,,0.029877131804823875
150,150,,0.026228738948702812,,
151,151,,,,0.02946707420051098
151,151,,0.02564588002860546,,
152,152,,,,0.028885604813694954
152,152,,0.02529134415090084,,
153,153,,,,0.02877996489405632
153,153,,0.024898918345570564,,
154,154,,,,0.02845623530447483
154,154,,0.024388037621974945,,
155,155,,,,0.028040362522006035
155,155,,0.023906391113996506,,
156,156,,,,0.0279979445040226
156,156,,0.02358601801097393,,
157,157,,,,0.027883047237992287
157,157,,0.023220574483275414,,
158,158,,,,0.027443090453743935
158,158,,0.022770345211029053,,
159,159,,,,0.027238810434937477
159,159,,0.02248525246977806,,
160,160,,,,0.02719481848180294
160,160,,0.02215920016169548,,
161,161,,,,0.026885127648711205
161,161,,0.021552355960011482,,
162,162,,,,0.026504799723625183
162,162,,0.021410411223769188,,
163,163,,,,0.02666408382356167
163,163,,0.021067162975668907,,
164,164,,,,0.026385905221104622
164,164,,0.020656827837228775,,
165,165,,,,0.026074552908539772
165,165,,0.020639261230826378,,
166,166,,,,0.026042422279715538
166,166,,0.020027345046401024,,
167,167,,,,0.025727365165948868
167,167,,0.019827673211693764,,
168,168,,,,0.025295626372098923
168,168,,0.019539596512913704,,
169,169,,,,0.025512445718050003
169,169,,0.019259296357631683,,
170,170,,,,0.02545899711549282
170,170,,0.018999259918928146,,
171,171,,,,0.02491254359483719
171,171,,0.01876251958310604,,
172,172,,,,0.024855541065335274
172,172,,0.018348200246691704,,
173,173,,,,0.024850880727171898
173,173,,0.018178386613726616,,
174,174,,,,0.024516260251402855
174,174,,0.017825761809945107,,
175,175,,,,0.02444542944431305
175,175,,0.017601706087589264,,
176,176,,,,0.024364346638321877
176,176,,0.01753976382315159,,
177,177,,,,0.0241367369890213
177,177,,0.017115391790866852,,
178,178,,,,0.023852314800024033
178,178,,0.017116084694862366,,
179,179,,,,0.023812338709831238
179,179,,0.016783475875854492,,
180,180,,,,0.023774728178977966
180,180,,0.016620397567749023,,
181,181,,,,0.023554939776659012
181,181,,0.016329659149050713,,
182,182,,,,0.023256435990333557
182,182,,0.016233859583735466,,
183,183,,,,0.02326049469411373
183,183,,0.01598868891596794,,
184,184,,,,0.023145388811826706
184,184,,0.01586247980594635,,
185,185,,,,0.022882578894495964
185,185,,0.015703294426202774,,
186,186,,,,0.022776171565055847
186,186,,0.015517883002758026,,
187,187,,,,0.02275709994137287
187,187,,0.015294254757463932,,
188,188,,,,0.022505076602101326
188,188,,0.01528805959969759,,
189,189,,,,0.022491907700896263
189,189,,0.015046531334519386,,
190,190,,,,0.022327229380607605
190,190,,0.014789890497922897,,
191,191,,,,0.022066719830036163
191,191,,0.014582938514649868,,
192,192,,,,0.02201470546424389
192,192,,0.014556227251887321,,
193,193,,,,0.022148070856928825
193,193,,0.014318488538265228,,
194,194,,,,0.021874738857150078
194,194,,0.014379152096807957,,
195,195,,,,0.021619779989123344
195,195,,0.014170070178806782,,
196,196,,,,0.021664537489414215
196,196,,0.013864110223948956,,
197,197,,,,0.021506212651729584
197,197,,0.013830771669745445,,
198,198,,,,0.02133198082447052
198,198,,0.013674553483724594,,
199,199,,,,0.021422753110527992
199,199,,0.013606569729745388,,
,0,,,17820.194936990738,
200,200,0.024370618164539337,,,
