epoch,step,test_acc,test_loss,train_acc,train_loss,training_total_time
173,173,,,0.998775839805603,0.011499037966132164,
174,174,,,0.998775839805603,0.010985221713781357,
175,175,,,0.998775839805603,0.01138464454561472,
176,176,,,0.998775839805603,0.010703333653509617,
177,177,,,0.9989118576049805,0.01058703102171421,
178,178,,,0.9990478754043579,0.010464311577379704,
179,179,,,0.998775839805603,0.010257774032652378,
180,180,,,0.9990478754043579,0.00987620372325182,
181,181,,,0.9990478754043579,0.009917688556015491,
182,182,,,0.9991838932037354,0.009323143400251865,
183,183,,,0.9989118576049805,0.009454254992306232,
184,184,,,0.9991838932037354,0.009112874045968056,
185,185,,,0.9993199110031128,0.009103535674512386,
186,186,,,0.9990478754043579,0.009200944565236568,
187,187,,,0.9991838932037354,0.008825331926345825,
188,188,,,0.9993199110031128,0.008339338935911655,
189,189,,,0.9993199110031128,0.008489664644002914,
190,190,,,0.9993199110031128,0.008203856647014618,
191,191,,,0.9991838932037354,0.008023572154343128,
192,192,,,0.9993199110031128,0.008087112568318844,
193,193,,,0.9993199110031128,0.007831298746168613,
194,194,,,0.9994559288024902,0.007523789070546627,
195,195,,,0.9991838932037354,0.007629423402249813,
196,196,,,0.9994559288024902,0.007486802991479635,
197,197,,,0.9991838932037354,0.007320940960198641,
198,198,,,0.9994559288024902,0.006945976987481117,
199,199,,,0.9995919466018677,0.0072329118847846985,
,0,,,,,18282.82698559761
200,200,0.9480828046798706,0.16141024231910706,,,
